Atlanta Gladiators,Orlando Solar Bears,44
Atlanta Gladiators,Mississippi Sea Wolves,27
Atlanta Gladiators,Norfolk Admirals,26
Atlanta Gladiators,Augusta Lynx,23
Atlanta Gladiators,Jacksonville IceMen,22
Atlanta Gladiators,Greenville Grrrowl,19
Idaho Steelheads,Utah Grizzlies,151
Idaho Steelheads,Stockton Thunder,91
Idaho Steelheads,Alaska Aces,74
Idaho Steelheads,Las Vegas Wranglers,67
Idaho Steelheads,Bakersfield Condors,65
Idaho Steelheads,Colorado Eagles,61
Idaho Steelheads,Rapid City Rush,53
Idaho Steelheads,Phoenix Roadrunners,52
Idaho Steelheads,Victoria Salmon Kings,48
Idaho Steelheads,Ontario Reign,47
Utah Grizzlies,Idaho Steelheads,152
Utah Grizzlies,Stockton Thunder,111
Utah Grizzlies,Alaska Aces,91
Utah Grizzlies,Rapid City Rush,71
Utah Grizzlies,Colorado Eagles,66
Utah Grizzlies,Las Vegas Wranglers,66
Utah Grizzlies,Bakersfield Condors,60
Utah Grizzlies,Ontario Reign,52
Utah Grizzlies,Victoria Salmon Kings,38
Utah Grizzlies,Phoenix Roadrunners,33
Toledo Walleye,Wheeling Nailers,76
Toledo Walleye,Kalamazoo Wings,67
Toledo Walleye,Cincinnati Cyclones,53
Toledo Walleye,Fort Wayne Komets,43
Toledo Walleye,Elmira Jackals,29
Toledo Walleye,Reading Royals,23
Toledo Walleye,Indy Fuel,21
Toledo Walleye,Evansville IceMen,19
Toledo Walleye,Florida Everblades,18
Toledo Walleye,Trenton Titans,18
Kalamazoo Wings,Cincinnati Cyclones,87
Kalamazoo Wings,Fort Wayne Komets,69
Kalamazoo Wings,Toledo Walleye,68
Kalamazoo Wings,Wheeling Nailers,42
Kalamazoo Wings,Elmira Jackals,26
Kalamazoo Wings,Greenville Swamp Rabbits,18
Kalamazoo Wings,Indy Fuel,17
Kalamazoo Wings,Florida Everblades,12
Kalamazoo Wings,South Carolina Stingrays,11
Kalamazoo Wings,Reading Royals,11
Greenville Swamp Rabbits,South Carolina Stingrays,94
Greenville Swamp Rabbits,Atlanta Gladiators,79
Greenville Swamp Rabbits,Florida Everblades,68
Greenville Swamp Rabbits,Orlando Solar Bears,56
Greenville Swamp Rabbits,Jacksonville IceMen,26
Greenville Swamp Rabbits,Wheeling Nailers,21
Greenville Swamp Rabbits,Kalamazoo Wings,18
Greenville Swamp Rabbits,Cincinnati Cyclones,18
Greenville Swamp Rabbits,Norfolk Admirals,17
Greenville Swamp Rabbits,Toledo Walleye,17
Fort Wayne Komets,Kalamazoo Wings,69
Fort Wayne Komets,Indy Fuel,66
Fort Wayne Komets,Cincinnati Cyclones,51
Fort Wayne Komets,Wheeling Nailers,46
Fort Wayne Komets,Toledo Walleye,44
Fort Wayne Komets,Evansville IceMen,32
Fort Wayne Komets,Quad City Mallards,17
Fort Wayne Komets,Iowa Heartlanders,14
Fort Wayne Komets,Atlanta Gladiators,11
Fort Wayne Komets,Orlando Solar Bears,10
Orlando Solar Bears,Florida Everblades,83
Orlando Solar Bears,Greenville Swamp Rabbits,56
Orlando Solar Bears,Atlanta Gladiators,44
Orlando Solar Bears,South Carolina Stingrays,41
Orlando Solar Bears,Jacksonville IceMen,33
Orlando Solar Bears,Norfolk Admirals,15
Orlando Solar Bears,Toledo Walleye,11
Orlando Solar Bears,Fort Wayne Komets,9
Orlando Solar Bears,Cincinnati Cyclones,8
Orlando Solar Bears,Elmira Jackals,7
Indy Fuel,Fort Wayne Komets,64
Indy Fuel,Cincinnati Cyclones,56
Indy Fuel,Wheeling Nailers,26
Indy Fuel,Toledo Walleye,23
Indy Fuel,Kalamazoo Wings,17
Indy Fuel,Evansville IceMen,13
Indy Fuel,Tulsa Oilers,12
Indy Fuel,Missouri Mavericks,9
Indy Fuel,Quad City Mallards,9
Indy Fuel,Reading Royals,9
Adirondack Thunder,Worcester Railers,35
Adirondack Thunder,Reading Royals,34
Adirondack Thunder,Manchester Monarchs,34
Adirondack Thunder,Norfolk Admirals,20
Adirondack Thunder,Brampton Beast,14
Adirondack Thunder,Maine Mariners,13
Adirondack Thunder,Elmira Jackals,12
Adirondack Thunder,Idaho Steelheads,10
Adirondack Thunder,Newfoundland Growlers,9
Adirondack Thunder,Utah Grizzlies,7
Norfolk Admirals,South Carolina Stingrays,29
Norfolk Admirals,Atlanta Gladiators,27
Norfolk Admirals,Florida Everblades,22
Norfolk Admirals,Jacksonville IceMen,20
Norfolk Admirals,Adirondack Thunder,20
Norfolk Admirals,Greenville Swamp Rabbits,17
Norfolk Admirals,Reading Royals,16
Norfolk Admirals,Wheeling Nailers,16
Norfolk Admirals,Orlando Solar Bears,15
Norfolk Admirals,Manchester Monarchs,15
Worcester Railers,Adirondack Thunder,35
Worcester Railers,Maine Mariners,24
Worcester Railers,Reading Royals,16
Worcester Railers,Manchester Monarchs,14
Worcester Railers,Wheeling Nailers,9
Worcester Railers,Brampton Beast,8
Worcester Railers,Colorado Eagles,7
Worcester Railers,Newfoundland Growlers,7
Worcester Railers,Norfolk Admirals,4
Worcester Railers,Quad City Mallards,3
Jacksonville IceMen,Florida Everblades,57
Jacksonville IceMen,South Carolina Stingrays,36
Jacksonville IceMen,Orlando Solar Bears,32
Jacksonville IceMen,Greenville Swamp Rabbits,26
Jacksonville IceMen,Atlanta Gladiators,23
Jacksonville IceMen,Norfolk Admirals,20
Jacksonville IceMen,Fort Wayne Komets,9
Jacksonville IceMen,Manchester Monarchs,6
Jacksonville IceMen,Reading Royals,3
Jacksonville IceMen,Maine Mariners,2
Kansas City Mavericks,Wichita Thunder,36
Kansas City Mavericks,Allen Americans,23
Kansas City Mavericks,Tulsa Oilers,16
Kansas City Mavericks,Rapid City Rush,15
Kansas City Mavericks,Iowa Heartlanders,14
Kansas City Mavericks,Utah Grizzlies,10
Kansas City Mavericks,Toledo Walleye,9
Kansas City Mavericks,Cincinnati Cyclones,8
Kansas City Mavericks,Kalamazoo Wings,7
Kansas City Mavericks,Fort Wayne Komets,6
Maine Mariners,Worcester Railers,22
Maine Mariners,Adirondack Thunder,13
Maine Mariners,Reading Royals,9
Maine Mariners,Norfolk Admirals,8
Maine Mariners,Trois-Rivieres Lions,8
Maine Mariners,Manchester Monarchs,7
Maine Mariners,Newfoundland Growlers,5
Maine Mariners,South Carolina Stingrays,2
Maine Mariners,Jacksonville IceMen,2
Maine Mariners,Brampton Beast,1
Newfoundland Growlers,Reading Royals,11
Newfoundland Growlers,Adirondack Thunder,9
Newfoundland Growlers,Trois-Rivieres Lions,8
Newfoundland Growlers,Worcester Railers,7
Newfoundland Growlers,Maine Mariners,6
Newfoundland Growlers,Kansas City Mavericks,2
Newfoundland Growlers,Brampton Beast,2
Newfoundland Growlers,Fort Wayne Komets,2
Newfoundland Growlers,Orlando Solar Bears,2
Newfoundland Growlers,Iowa Heartlanders,2
Tulsa Oilers,Wichita Thunder,198
Tulsa Oilers,Allen Americans,105
Tulsa Oilers,Oklahoma City Blazers,103
Tulsa Oilers,Mississippi RiverKings,65
Tulsa Oilers,Rapid City Rush,60
Tulsa Oilers,Missouri Mavericks,53
Tulsa Oilers,Colorado Eagles,50
Tulsa Oilers,Bossier-Shreveport Mudbugs,42
Tulsa Oilers,Utah Grizzlies,24
Tulsa Oilers,Quad City Mallards,18
Wichita Thunder,Tulsa Oilers,197
Wichita Thunder,Oklahoma City Blazers,133
Wichita Thunder,Allen Americans,119
Wichita Thunder,Rapid City Rush,68
Wichita Thunder,Colorado Eagles,67
Wichita Thunder,Mississippi RiverKings,64
Wichita Thunder,Missouri Mavericks,63
Wichita Thunder,Bossier-Shreveport Mudbugs,39
Wichita Thunder,Kansas City Mavericks,33
Wichita Thunder,Youngstown SteelHounds,29
Rapid City Rush,Allen Americans,71
Rapid City Rush,Utah Grizzlies,71
Rapid City Rush,Wichita Thunder,70
Rapid City Rush,Tulsa Oilers,60
Rapid City Rush,Idaho Steelheads,55
Rapid City Rush,Colorado Eagles,45
Rapid City Rush,Arizona Sundogs,45
Rapid City Rush,Denver Cutthroats,40
Rapid City Rush,Missouri Mavericks,36
Rapid City Rush,Quad City Mallards,35
Allen Americans,Wichita Thunder,119
Allen Americans,Tulsa Oilers,109
Allen Americans,Rapid City Rush,69
Allen Americans,Fort Worth Brahmas,50
Allen Americans,Missouri Mavericks,39
Allen Americans,Laredo Bucks,30
Allen Americans,Utah Grizzlies,30
Allen Americans,Arizona Sundogs,30
Allen Americans,Idaho Steelheads,27
Allen Americans,Kansas City Mavericks,25
Brandon Wheat Kings,Regina Pats,237
Brandon Wheat Kings,Moose Jaw Warriors,176
Brandon Wheat Kings,Prince Albert Raiders,168
Brandon Wheat Kings,Saskatoon Blades,159
Brandon Wheat Kings,Swift Current Broncos,150
Brandon Wheat Kings,Kootenay Ice,86
Brandon Wheat Kings,Lethbridge Hurricanes,81
Brandon Wheat Kings,Red Deer Rebels,81
Brandon Wheat Kings,Medicine Hat Tigers,81
Brandon Wheat Kings,Calgary Hitmen,68
Calgary Hitmen,Lethbridge Hurricanes,172
Calgary Hitmen,Red Deer Rebels,163
Calgary Hitmen,Kootenay Ice,161
Calgary Hitmen,Medicine Hat Tigers,153
Calgary Hitmen,Saskatoon Blades,110
Calgary Hitmen,Prince Albert Raiders,92
Calgary Hitmen,Moose Jaw Warriors,89
Calgary Hitmen,Regina Pats,84
Calgary Hitmen,Swift Current Broncos,82
Calgary Hitmen,Brandon Wheat Kings,68
Everett Silvertips,Seattle Thunderbirds,135
Everett Silvertips,Portland Winterhawks,126
Everett Silvertips,Tri-City Americans,91
Everett Silvertips,Spokane Chiefs,89
Everett Silvertips,Vancouver Giants,86
Everett Silvertips,Kamloops Blazers,44
Everett Silvertips,Prince George Cougars,43
Everett Silvertips,Kelowna Rockets,39
Everett Silvertips,Victoria Royals,23
Everett Silvertips,Lethbridge Hurricanes,20
Kamloops Blazers,Kelowna Rockets,292
Kamloops Blazers,Prince George Cougars,261
Kamloops Blazers,Vancouver Giants,167
Kamloops Blazers,Spokane Chiefs,131
Kamloops Blazers,Seattle Thunderbirds,103
Kamloops Blazers,Portland Winterhawks,103
Kamloops Blazers,Tri-City Americans,101
Kamloops Blazers,Victoria Royals,50
Kamloops Blazers,Red Deer Rebels,50
Kamloops Blazers,Lethbridge Hurricanes,48
Kelowna Rockets,Kamloops Blazers,290
Kelowna Rockets,Prince George Cougars,228
Kelowna Rockets,Vancouver Giants,173
Kelowna Rockets,Spokane Chiefs,137
Kelowna Rockets,Tri-City Americans,114
Kelowna Rockets,Seattle Thunderbirds,109
Kelowna Rockets,Portland Winterhawks,100
Kelowna Rockets,Victoria Royals,70
Kelowna Rockets,Medicine Hat Tigers,55
Kelowna Rockets,Chilliwack Bruins,46
Lethbridge Hurricanes,Medicine Hat Tigers,255
Lethbridge Hurricanes,Kootenay Ice,181
Lethbridge Hurricanes,Red Deer Rebels,173
Lethbridge Hurricanes,Calgary Hitmen,172
Lethbridge Hurricanes,Regina Pats,120
Lethbridge Hurricanes,Swift Current Broncos,117
Lethbridge Hurricanes,Moose Jaw Warriors,107
Lethbridge Hurricanes,Prince Albert Raiders,91
Lethbridge Hurricanes,Saskatoon Blades,90
Lethbridge Hurricanes,Brandon Wheat Kings,82
Medicine Hat Tigers,Lethbridge Hurricanes,257
Medicine Hat Tigers,Red Deer Rebels,170
Medicine Hat Tigers,Calgary Hitmen,152
Medicine Hat Tigers,Swift Current Broncos,145
Medicine Hat Tigers,Kootenay Ice,132
Medicine Hat Tigers,Regina Pats,128
Medicine Hat Tigers,Moose Jaw Warriors,96
Medicine Hat Tigers,Prince Albert Raiders,94
Medicine Hat Tigers,Saskatoon Blades,91
Medicine Hat Tigers,Brandon Wheat Kings,83
Moose Jaw Warriors,Regina Pats,305
Moose Jaw Warriors,Saskatoon Blades,198
Moose Jaw Warriors,Swift Current Broncos,187
Moose Jaw Warriors,Brandon Wheat Kings,176
Moose Jaw Warriors,Prince Albert Raiders,134
Moose Jaw Warriors,Lethbridge Hurricanes,107
Moose Jaw Warriors,Medicine Hat Tigers,98
Moose Jaw Warriors,Red Deer Rebels,93
Moose Jaw Warriors,Calgary Hitmen,91
Moose Jaw Warriors,Kootenay Ice,88
Portland Winterhawks,Seattle Thunderbirds,387
Portland Winterhawks,Spokane Chiefs,229
Portland Winterhawks,Tri-City Americans,215
Portland Winterhawks,Everett Silvertips,126
Portland Winterhawks,Prince George Cougars,126
Portland Winterhawks,Kamloops Blazers,103
Portland Winterhawks,Kelowna Rockets,98
Portland Winterhawks,Vancouver Giants,94
Portland Winterhawks,Kootenay Ice,40
Portland Winterhawks,Swift Current Broncos,38
Prince Albert Raiders,Saskatoon Blades,238
Prince Albert Raiders,Regina Pats,216
Prince Albert Raiders,Brandon Wheat Kings,168
Prince Albert Raiders,Swift Current Broncos,168
Prince Albert Raiders,Moose Jaw Warriors,134
Prince Albert Raiders,Red Deer Rebels,116
Prince Albert Raiders,Medicine Hat Tigers,93
Prince Albert Raiders,Calgary Hitmen,92
Prince Albert Raiders,Lethbridge Hurricanes,92
Prince Albert Raiders,Kootenay Ice,73
Prince George Cougars,Kamloops Blazers,261
Prince George Cougars,Kelowna Rockets,227
Prince George Cougars,Vancouver Giants,174
Prince George Cougars,Tri-City Americans,132
Prince George Cougars,Seattle Thunderbirds,128
Prince George Cougars,Portland Winterhawks,126
Prince George Cougars,Spokane Chiefs,110
Prince George Cougars,Chilliwack Bruins,66
Prince George Cougars,Victoria Royals,65
Prince George Cougars,Lethbridge Hurricanes,62
Red Deer Rebels,Lethbridge Hurricanes,174
Red Deer Rebels,Medicine Hat Tigers,170
Red Deer Rebels,Calgary Hitmen,163
Red Deer Rebels,Kootenay Ice,151
Red Deer Rebels,Regina Pats,129
Red Deer Rebels,Prince Albert Raiders,117
Red Deer Rebels,Saskatoon Blades,96
Red Deer Rebels,Moose Jaw Warriors,92
Red Deer Rebels,Swift Current Broncos,92
Red Deer Rebels,Brandon Wheat Kings,82
Regina Pats,Moose Jaw Warriors,306
Regina Pats,Brandon Wheat Kings,235
Regina Pats,Saskatoon Blades,228
Regina Pats,Prince Albert Raiders,218
Regina Pats,Swift Current Broncos,190
Regina Pats,Medicine Hat Tigers,129
Regina Pats,Red Deer Rebels,128
Regina Pats,Lethbridge Hurricanes,120
Regina Pats,Kootenay Ice,90
Regina Pats,Calgary Hitmen,84
Saskatoon Blades,Prince Albert Raiders,238
Saskatoon Blades,Regina Pats,227
Saskatoon Blades,Moose Jaw Warriors,199
Saskatoon Blades,Swift Current Broncos,170
Saskatoon Blades,Brandon Wheat Kings,159
Saskatoon Blades,Calgary Hitmen,111
Saskatoon Blades,Red Deer Rebels,94
Saskatoon Blades,Medicine Hat Tigers,91
Saskatoon Blades,Lethbridge Hurricanes,90
Saskatoon Blades,Kootenay Ice,73
Seattle Thunderbirds,Portland Winterhawks,386
Seattle Thunderbirds,Spokane Chiefs,236
Seattle Thunderbirds,Tri-City Americans,227
Seattle Thunderbirds,Everett Silvertips,136
Seattle Thunderbirds,Prince George Cougars,128
Seattle Thunderbirds,Kelowna Rockets,109
Seattle Thunderbirds,Kamloops Blazers,104
Seattle Thunderbirds,Vancouver Giants,102
Seattle Thunderbirds,Lethbridge Hurricanes,50
Seattle Thunderbirds,Brandon Wheat Kings,41
Spokane Chiefs,Tri-City Americans,320
Spokane Chiefs,Seattle Thunderbirds,236
Spokane Chiefs,Portland Winterhawks,229
Spokane Chiefs,Kelowna Rockets,138
Spokane Chiefs,Kamloops Blazers,129
Spokane Chiefs,Kootenay Ice,118
Spokane Chiefs,Prince George Cougars,111
Spokane Chiefs,Everett Silvertips,90
Spokane Chiefs,Medicine Hat Tigers,51
Spokane Chiefs,Vancouver Giants,50
Swift Current Broncos,Regina Pats,191
Swift Current Broncos,Moose Jaw Warriors,186
Swift Current Broncos,Saskatoon Blades,172
Swift Current Broncos,Prince Albert Raiders,167
Swift Current Broncos,Brandon Wheat Kings,151
Swift Current Broncos,Medicine Hat Tigers,145
Swift Current Broncos,Lethbridge Hurricanes,118
Swift Current Broncos,Red Deer Rebels,91
Swift Current Broncos,Kootenay Ice,91
Swift Current Broncos,Calgary Hitmen,82
Tri-City Americans,Spokane Chiefs,318
Tri-City Americans,Seattle Thunderbirds,229
Tri-City Americans,Portland Winterhawks,219
Tri-City Americans,Prince George Cougars,132
Tri-City Americans,Kelowna Rockets,114
Tri-City Americans,Kamloops Blazers,100
Tri-City Americans,Everett Silvertips,93
Tri-City Americans,Vancouver Giants,60
Tri-City Americans,Kootenay Ice,56
Tri-City Americans,Regina Pats,39
Vancouver Giants,Kelowna Rockets,175
Vancouver Giants,Prince George Cougars,170
Vancouver Giants,Kamloops Blazers,164
Vancouver Giants,Seattle Thunderbirds,103
Vancouver Giants,Portland Winterhawks,96
Vancouver Giants,Everett Silvertips,86
Vancouver Giants,Victoria Royals,73
Vancouver Giants,Tri-City Americans,61
Vancouver Giants,Chilliwack Bruins,56
Vancouver Giants,Spokane Chiefs,48
Edmonton Oil Kings,Red Deer Rebels,77
Edmonton Oil Kings,Lethbridge Hurricanes,75
Edmonton Oil Kings,Medicine Hat Tigers,58
Edmonton Oil Kings,Saskatoon Blades,47
Edmonton Oil Kings,Calgary Hitmen,45
Edmonton Oil Kings,Brandon Wheat Kings,44
Edmonton Oil Kings,Swift Current Broncos,43
Edmonton Oil Kings,Kootenay Ice,39
Edmonton Oil Kings,Moose Jaw Warriors,38
Edmonton Oil Kings,Prince Albert Raiders,33
Victoria Royals,Vancouver Giants,73
Victoria Royals,Kelowna Rockets,72
Victoria Royals,Prince George Cougars,65
Victoria Royals,Kamloops Blazers,52
Victoria Royals,Seattle Thunderbirds,27
Victoria Royals,Spokane Chiefs,26
Victoria Royals,Everett Silvertips,23
Victoria Royals,Tri-City Americans,17
Victoria Royals,Portland Winterhawks,15
Victoria Royals,Lethbridge Hurricanes,15
Acadie-Bathurst Titan,Cape Breton Eagles,164
Acadie-Bathurst Titan,Halifax Mooseheads,150
Acadie-Bathurst Titan,Moncton Wildcats,129
Acadie-Bathurst Titan,Charlottetown Islanders,127
Acadie-Bathurst Titan,Saint John Sea Dogs,97
Acadie-Bathurst Titan,Rimouski Océanic,70
Acadie-Bathurst Titan,Gatineau Olympiques,68
Acadie-Bathurst Titan,Baie-Comeau Drakkar,66
Acadie-Bathurst Titan,Shawinigan Cataractes,65
Acadie-Bathurst Titan,Val-d'Or Foreurs,56
Baie-Comeau Drakkar,Rimouski Océanic,206
Baie-Comeau Drakkar,Québec Remparts,194
Baie-Comeau Drakkar,Chicoutimi Saguenéens,156
Baie-Comeau Drakkar,Halifax Mooseheads,130
Baie-Comeau Drakkar,Victoriaville Tigres,123
Baie-Comeau Drakkar,Cape Breton Eagles,109
Baie-Comeau Drakkar,Shawinigan Cataractes,104
Baie-Comeau Drakkar,Gatineau Olympiques,99
Baie-Comeau Drakkar,Drummondville Voltigeurs,98
Baie-Comeau Drakkar,Rouyn-Noranda Huskies,80
Drummondville Voltigeurs,Gatineau Olympiques,186
Drummondville Voltigeurs,Victoriaville Tigres,185
Drummondville Voltigeurs,Shawinigan Cataractes,170
Drummondville Voltigeurs,Val-d'Or Foreurs,142
Drummondville Voltigeurs,Baie-Comeau Drakkar,98
Drummondville Voltigeurs,Rouyn-Noranda Huskies,95
Drummondville Voltigeurs,Chicoutimi Saguenéens,81
Drummondville Voltigeurs,Moncton Wildcats,80
Drummondville Voltigeurs,Rimouski Océanic,79
Drummondville Voltigeurs,Sherbrooke Beavers,78
Chicoutimi Saguenéens,Baie-Comeau Drakkar,152
Chicoutimi Saguenéens,Québec Remparts,149
Chicoutimi Saguenéens,Rimouski Océanic,136
Chicoutimi Saguenéens,Victoriaville Tigres,98
Chicoutimi Saguenéens,Halifax Mooseheads,95
Chicoutimi Saguenéens,Gatineau Olympiques,94
Chicoutimi Saguenéens,Moncton Wildcats,89
Chicoutimi Saguenéens,Drummondville Voltigeurs,81
Chicoutimi Saguenéens,Shawinigan Cataractes,81
Chicoutimi Saguenéens,Val-d'Or Foreurs,72
Gatineau Olympiques,Val-d'Or Foreurs,196
Gatineau Olympiques,Drummondville Voltigeurs,186
Gatineau Olympiques,Rouyn-Noranda Huskies,172
Gatineau Olympiques,Shawinigan Cataractes,144
Gatineau Olympiques,Rimouski Océanic,111
Gatineau Olympiques,Baie-Comeau Drakkar,98
Gatineau Olympiques,Victoriaville Tigres,97
Gatineau Olympiques,Halifax Mooseheads,97
Gatineau Olympiques,Chicoutimi Saguenéens,94
Gatineau Olympiques,Sherbrooke Beavers,88
Halifax Mooseheads,Moncton Wildcats,179
Halifax Mooseheads,Cape Breton Eagles,169
Halifax Mooseheads,Acadie-Bathurst Titan,151
Halifax Mooseheads,Baie-Comeau Drakkar,126
Halifax Mooseheads,Charlottetown Islanders,108
Halifax Mooseheads,Gatineau Olympiques,97
Halifax Mooseheads,Victoriaville Tigres,97
Halifax Mooseheads,Chicoutimi Saguenéens,95
Halifax Mooseheads,Rimouski Océanic,92
Halifax Mooseheads,Shawinigan Cataractes,86
Rouyn-Noranda Huskies,Val-d'Or Foreurs,173
Rouyn-Noranda Huskies,Gatineau Olympiques,172
Rouyn-Noranda Huskies,Victoriaville Tigres,108
Rouyn-Noranda Huskies,Shawinigan Cataractes,96
Rouyn-Noranda Huskies,Drummondville Voltigeurs,95
Rouyn-Noranda Huskies,Baie-Comeau Drakkar,80
Rouyn-Noranda Huskies,Rimouski Océanic,69
Rouyn-Noranda Huskies,Moncton Wildcats,68
Rouyn-Noranda Huskies,Halifax Mooseheads,67
Rouyn-Noranda Huskies,Québec Remparts,60
Moncton Wildcats,Halifax Mooseheads,177
Moncton Wildcats,Cape Breton Eagles,140
Moncton Wildcats,Charlottetown Islanders,133
Moncton Wildcats,Acadie-Bathurst Titan,127
Moncton Wildcats,Victoriaville Tigres,96
Moncton Wildcats,Chicoutimi Saguenéens,89
Moncton Wildcats,Val-d'Or Foreurs,85
Moncton Wildcats,Saint John Sea Dogs,81
Moncton Wildcats,Drummondville Voltigeurs,80
Moncton Wildcats,Shawinigan Cataractes,80
Québec Remparts,Baie-Comeau Drakkar,192
Québec Remparts,Rimouski Océanic,189
Québec Remparts,Chicoutimi Saguenéens,152
Québec Remparts,Victoriaville Tigres,88
Québec Remparts,Halifax Mooseheads,81
Québec Remparts,Drummondville Voltigeurs,73
Québec Remparts,Gatineau Olympiques,72
Québec Remparts,Shawinigan Cataractes,69
Québec Remparts,Rouyn-Noranda Huskies,60
Québec Remparts,Cape Breton Eagles,55
Shawinigan Cataractes,Drummondville Voltigeurs,171
Shawinigan Cataractes,Victoriaville Tigres,157
Shawinigan Cataractes,Gatineau Olympiques,142
Shawinigan Cataractes,Baie-Comeau Drakkar,104
Shawinigan Cataractes,Val-d'Or Foreurs,103
Shawinigan Cataractes,Rimouski Océanic,101
Shawinigan Cataractes,Rouyn-Noranda Huskies,96
Shawinigan Cataractes,Halifax Mooseheads,88
Shawinigan Cataractes,Chicoutimi Saguenéens,82
Shawinigan Cataractes,Moncton Wildcats,79
Charlottetown Islanders,Moncton Wildcats,134
Charlottetown Islanders,Acadie-Bathurst Titan,128
Charlottetown Islanders,Cape Breton Eagles,125
Charlottetown Islanders,Halifax Mooseheads,109
Charlottetown Islanders,Saint John Sea Dogs,108
Charlottetown Islanders,Baie-Comeau Drakkar,48
Charlottetown Islanders,Chicoutimi Saguenéens,48
Charlottetown Islanders,Lewiston Maineiacs,39
Charlottetown Islanders,Rimouski Océanic,37
Charlottetown Islanders,Victoriaville Tigres,35
Rimouski Océanic,Baie-Comeau Drakkar,208
Rimouski Océanic,Québec Remparts,191
Rimouski Océanic,Chicoutimi Saguenéens,136
Rimouski Océanic,Victoriaville Tigres,115
Rimouski Océanic,Gatineau Olympiques,112
Rimouski Océanic,Shawinigan Cataractes,102
Rimouski Océanic,Val-d'Or Foreurs,100
Rimouski Océanic,Halifax Mooseheads,92
Rimouski Océanic,Drummondville Voltigeurs,78
Rimouski Océanic,Cape Breton Eagles,69
Val-d'Or Foreurs,Gatineau Olympiques,196
Val-d'Or Foreurs,Rouyn-Noranda Huskies,171
Val-d'Or Foreurs,Drummondville Voltigeurs,143
Val-d'Or Foreurs,Rimouski Océanic,104
Val-d'Or Foreurs,Shawinigan Cataractes,102
Val-d'Or Foreurs,Victoriaville Tigres,98
Val-d'Or Foreurs,Moncton Wildcats,85
Val-d'Or Foreurs,Halifax Mooseheads,73
Val-d'Or Foreurs,Chicoutimi Saguenéens,70
Val-d'Or Foreurs,Baie-Comeau Drakkar,70
Victoriaville Tigres,Drummondville Voltigeurs,188
Victoriaville Tigres,Shawinigan Cataractes,156
Victoriaville Tigres,Baie-Comeau Drakkar,124
Victoriaville Tigres,Rimouski Océanic,114
Victoriaville Tigres,Rouyn-Noranda Huskies,107
Victoriaville Tigres,Val-d'Or Foreurs,97
Victoriaville Tigres,Gatineau Olympiques,97
Victoriaville Tigres,Chicoutimi Saguenéens,96
Victoriaville Tigres,Halifax Mooseheads,96
Victoriaville Tigres,Moncton Wildcats,96
Saint John Sea Dogs,Charlottetown Islanders,105
Saint John Sea Dogs,Acadie-Bathurst Titan,98
Saint John Sea Dogs,Moncton Wildcats,83
Saint John Sea Dogs,Halifax Mooseheads,77
Saint John Sea Dogs,Cape Breton Eagles,75
Saint John Sea Dogs,Lewiston Maineiacs,28
Saint John Sea Dogs,Shawinigan Cataractes,26
Saint John Sea Dogs,Drummondville Voltigeurs,25
Saint John Sea Dogs,St John's Fog Devils,24
Saint John Sea Dogs,Baie-Comeau Drakkar,24
Blainville-Boisbriand Armada,Gatineau Olympiques,37
Blainville-Boisbriand Armada,Drummondville Voltigeurs,36
Blainville-Boisbriand Armada,Sherbrooke Phoenix,29
Blainville-Boisbriand Armada,Val-d'Or Foreurs,28
Blainville-Boisbriand Armada,Rouyn-Noranda Huskies,25
Blainville-Boisbriand Armada,Baie-Comeau Drakkar,21
Blainville-Boisbriand Armada,Rimouski Océanic,20
Blainville-Boisbriand Armada,Shawinigan Cataractes,20
Blainville-Boisbriand Armada,Charlottetown Islanders,18
Blainville-Boisbriand Armada,Québec Remparts,15
Sherbrooke Phoenix,Drummondville Voltigeurs,33
Sherbrooke Phoenix,Blainville-Boisbriand Armada,29
Sherbrooke Phoenix,Gatineau Olympiques,28
Sherbrooke Phoenix,Victoriaville Tigres,26
Sherbrooke Phoenix,Rouyn-Noranda Huskies,26
Sherbrooke Phoenix,Baie-Comeau Drakkar,20
Sherbrooke Phoenix,Rimouski Océanic,19
Sherbrooke Phoenix,Chicoutimi Saguenéens,16
Sherbrooke Phoenix,Val-d'Or Foreurs,15
Sherbrooke Phoenix,Québec Remparts,14
Cape Breton Eagles,Halifax Mooseheads,169
Cape Breton Eagles,Acadie-Bathurst Titan,160
Cape Breton Eagles,Moncton Wildcats,141
Cape Breton Eagles,Charlottetown Islanders,124
Cape Breton Eagles,Baie-Comeau Drakkar,109
Cape Breton Eagles,Saint John Sea Dogs,74
Cape Breton Eagles,Rimouski Océanic,69
Cape Breton Eagles,Drummondville Voltigeurs,68
Cape Breton Eagles,Gatineau Olympiques,66
Cape Breton Eagles,Shawinigan Cataractes,61
Barrie Colts,Sudbury Wolves,159
Barrie Colts,Mississauga Steelheads,125
Barrie Colts,Niagara IceDogs,111
Barrie Colts,Owen Sound Attack,111
Barrie Colts,Oshawa Generals,86
Barrie Colts,Peterborough Petes,71
Barrie Colts,Kingston Frontenacs,69
Barrie Colts,Saginaw Spirit,62
Barrie Colts,North Bay Battalion,62
Barrie Colts,Ottawa 67's,54
North Bay Battalion,Sudbury Wolves,117
North Bay Battalion,Niagara IceDogs,91
North Bay Battalion,Mississauga Steelheads,89
North Bay Battalion,Barrie Colts,63
