AHL,Ontario Reign,2018-2019 Regular Season, 37
AHL,San Diego Gulls,2022-2023 Regular Season, 11
AHL,San Diego Gulls,2021-2022 Regular Season, 40
AHL,San Diego Gulls,2021-2022 Preseason, 2
AHL,San Diego Gulls,2020-2021 Regular Season, 22
AHL,San Diego Gulls,2020-2021 Preseason, 3
AHL,San Diego Gulls,2019-2020 Regular Season, 16
AHL,San Diego Gulls,2019-2020 Preseason, 3
AHL,San Diego Gulls,2018-2019 Postseason, 2
AHL,San Diego Gulls,2018-2019 Regular Season, 30
AHL,San Diego Gulls,2018-2019 Preseason, 1
AHL,San Jose Barracuda,2022-2023 Regular Season, 20
AHL,San Jose Barracuda,2021-2022 Regular Season, 36
AHL,San Jose Barracuda,2021-2022 Preseason, 1
AHL,San Jose Barracuda,2020-2021 Regular Season, 20
AHL,San Jose Barracuda,2020-2021 Preseason, 3
AHL,San Jose Barracuda,2019-2020 Regular Season, 22
AHL,San Jose Barracuda,2019-2020 Preseason, 1
AHL,San Jose Barracuda,2018-2019 Regular Season, 21
AHL,San Jose Barracuda,2018-2019 Preseason, 1
AHL,San Jose Barracuda,2017-2018 Postseason, 2
AHL,Manitoba Moose,2022-2023 Regular Season, 17
AHL,Manitoba Moose,2021-2022 Regular Season, 29
AHL,Manitoba Moose,2020-2021 Regular Season, 10
AHL,Manitoba Moose,2019-2020 Regular Season, 25
AHL,Manitoba Moose,2018-2019 Regular Season, 29
AHL,Manitoba Moose,2017-2018 Regular Season, 28
AHL,Manitoba Moose,2016-2017 Regular Season, 35
AHL,Manitoba Moose,2016-2017 Preseason, 1
AHL,Manitoba Moose,2015-2016 Regular Season, 58
AHL,Manitoba Moose,2015-2016 Preseason, 1
AHL,Tucson Roadrunners,2022-2023 Regular Season, 27
AHL,Tucson Roadrunners,2021-2022 Regular Season, 48
AHL,Tucson Roadrunners,2021-2022 Preseason, 1
AHL,Tucson Roadrunners,2020-2021 Regular Season, 12
AHL,Tucson Roadrunners,2020-2021 Preseason, 1
AHL,Tucson Roadrunners,2019-2020 Regular Season, 14
AHL,Tucson Roadrunners,2019-2020 Preseason, 1
AHL,Tucson Roadrunners,2018-2019 Regular Season, 12
AHL,Tucson Roadrunners,2017-2018 Postseason, 3
AHL,Tucson Roadrunners,2017-2018 Regular Season, 14
AHL,Springfield Thunderbirds,2022-2023 Regular Season, 13
AHL,Springfield Thunderbirds,2021-2022 Regular Season, 24
AHL,Springfield Thunderbirds,2019-2020 Regular Season, 29
AHL,Springfield Thunderbirds,2019-2020 Preseason, 1
AHL,Springfield Thunderbirds,2018-2019 Regular Season, 40
AHL,Springfield Thunderbirds,2018-2019 Preseason, 2
AHL,Springfield Thunderbirds,2017-2018 Regular Season, 29
AHL,Springfield Thunderbirds,2016-2017 Regular Season, 41
AHL,Springfield Thunderbirds,2016-2017 Preseason, 1
AHL,Belleville Senators,2022-2023 Regular Season, 13
AHL,Belleville Senators,2021-2022 Regular Season, 22
AHL,Belleville Senators,2020-2021 Regular Season, 10
AHL,Belleville Senators,2019-2020 Regular Season, 18
AHL,Belleville Senators,2019-2020 Preseason, 3
AHL,Belleville Senators,2018-2019 Regular Season, 17
AHL,Belleville Senators,2018-2019 Preseason, 2
AHL,Belleville Senators,2017-2018 Regular Season, 37
AHL,Laval Rocket,2022-2023 Regular Season, 10
AHL,Laval Rocket,2021-2022 Regular Season, 24
AHL,Laval Rocket,2021-2022 Preseason, 1
AHL,Laval Rocket,2020-2021 Regular Season, 18
AHL,Laval Rocket,2019-2020 Regular Season, 18
AHL,Laval Rocket,2019-2020 Preseason, 3
AHL,Laval Rocket,2018-2019 Regular Season, 26
AHL,Laval Rocket,2018-2019 Preseason, 2
AHL,Laval Rocket,2017-2018 Regular Season, 35
AHL,Colorado Eagles,2022-2023 Regular Season, 14
AHL,Colorado Eagles,2021-2022 Postseason, 1
AHL,Colorado Eagles,2021-2022 Regular Season, 31
AHL,Colorado Eagles,2021-2022 Preseason, 1
AHL,Colorado Eagles,2020-2021 Postseason, 1
AHL,Colorado Eagles,2020-2021 Regular Season, 8
AHL,Colorado Eagles,2019-2020 Regular Season, 20
AHL,Colorado Eagles,2019-2020 Preseason, 1
AHL,Colorado Eagles,2018-2019 Postseason, 1
AHL,Colorado Eagles,2018-2019 Regular Season, 33
AHL,Utica Comets,2022-2023 Regular Season, 13
AHL,Utica Comets,2021-2022 Postseason, 2
AHL,Utica Comets,2021-2022 Regular Season, 32
AHL,Utica Comets,2021-2022 Preseason, 2
AHL,Utica Comets,2020-2021 Regular Season, 11
AHL,Utica Comets,2020-2021 Preseason, 1
AHL,Utica Comets,2019-2020 Regular Season, 23
AHL,Utica Comets,2019-2020 Preseason, 1
AHL,Utica Comets,2018-2019 Regular Season, 35
AHL,Utica Comets,2017-2018 Regular Season, 38
AHL,Henderson Silver Knights,NULL,NULL
AHL,Calgary Wranglers,NULL,NULL
AHL,Bridgeport Islanders,NULL,NULL
AHL,Abbotsford Canucks,NULL,NULL
AHL,Coachella Valley Firebirds,NULL,NULL
ECHL,Cincinnati Cyclones,2022-2023 Regular Season, 11
ECHL,Cincinnati Cyclones,2021-2022 Postseason, 1
ECHL,Cincinnati Cyclones,2021-2022 Regular Season, 39
ECHL,Cincinnati Cyclones,2021-2022 Preseason, 4
ECHL,Cincinnati Cyclones,2019-2020 Regular Season, 22
ECHL,Cincinnati Cyclones,2018-2019 Postseason, 3
ECHL,Cincinnati Cyclones,2018-2019 Regular Season, 46
ECHL,Cincinnati Cyclones,2017-2018 Regular Season, 36
ECHL,Cincinnati Cyclones,2017-2018 Preseason, 2
ECHL,Cincinnati Cyclones,2016-2017 Regular Season, 52
ECHL,Florida Everblades,2022-2023 Regular Season, 18
ECHL,Florida Everblades,2021-2022 Postseason, 1
ECHL,Florida Everblades,2021-2022 Regular Season, 30
ECHL,Florida Everblades,2021-2022 Preseason, 5
ECHL,Florida Everblades,2020-2021 Regular Season, 32
ECHL,Florida Everblades,2019-2020 Regular Season, 21
ECHL,Florida Everblades,2018-2019 Postseason, 4
ECHL,Florida Everblades,2018-2019 Regular Season, 46
ECHL,Florida Everblades,2017-2018 Regular Season, 52
ECHL,Florida Everblades,2017-2018 Preseason, 3
ECHL,Reading Royals,2022-2023 Regular Season, 15
ECHL,Reading Royals,2021-2022 Postseason, 5
ECHL,Reading Royals,2021-2022 Regular Season, 25
ECHL,Reading Royals,2019-2020 Regular Season, 21
ECHL,Reading Royals,2019-2020 Preseason, 3
ECHL,Reading Royals,2018-2019 Regular Season, 23
ECHL,Reading Royals,2017-2018 Regular Season, 17
ECHL,Reading Royals,2016-2017 Regular Season, 24
ECHL,Reading Royals,2016-2017 Preseason, 2
ECHL,Reading Royals,2015-2016 Postseason, 1
ECHL,South Carolina Stingrays,2022-2023 Regular Season, 16
ECHL,South Carolina Stingrays,2021-2022 Regular Season, 37
ECHL,South Carolina Stingrays,2020-2021 Postseason, 1
ECHL,South Carolina Stingrays,2020-2021 Regular Season, 25
ECHL,South Carolina Stingrays,2019-2020 Regular Season, 20
ECHL,South Carolina Stingrays,2018-2019 Regular Season, 26
ECHL,South Carolina Stingrays,2017-2018 Regular Season, 21
ECHL,South Carolina Stingrays,2017-2018 Preseason, 1
ECHL,South Carolina Stingrays,2016-2017 Postseason, 4
ECHL,South Carolina Stingrays,2016-2017 Regular Season, 31
ECHL,Wheeling Nailers,2022-2023 Regular Season, 10
ECHL,Wheeling Nailers,2021-2022 Postseason, 1
ECHL,Wheeling Nailers,2021-2022 Regular Season, 45
ECHL,Wheeling Nailers,2020-2021 Regular Season, 36
ECHL,Wheeling Nailers,2019-2020 Regular Season, 12
ECHL,Wheeling Nailers,2019-2020 Preseason, 5
ECHL,Wheeling Nailers,2018-2019 Regular Season, 31
ECHL,Wheeling Nailers,2017-2018 Regular Season, 43
ECHL,Wheeling Nailers,2017-2018 Preseason, 2
ECHL,Wheeling Nailers,2016-2017 Regular Season, 21
ECHL,Atlanta Gladiators,2022-2023 Regular Season, 14
ECHL,Atlanta Gladiators,2021-2022 Postseason, 1
ECHL,Atlanta Gladiators,2021-2022 Regular Season, 41
ECHL,Atlanta Gladiators,2019-2020 Regular Season, 15
ECHL,Atlanta Gladiators,2018-2019 Regular Season, 26
ECHL,Atlanta Gladiators,2018-2019 Preseason, 3
ECHL,Atlanta Gladiators,2017-2018 Regular Season, 46
ECHL,Atlanta Gladiators,2017-2018 Preseason, 1
ECHL,Atlanta Gladiators,2016-2017 Regular Season, 44
ECHL,Atlanta Gladiators,2016-2017 Preseason, 1
ECHL,Idaho Steelheads,2022-2023 Regular Season, 10
ECHL,Idaho Steelheads,2021-2022 Regular Season, 37
ECHL,Idaho Steelheads,2021-2022 Preseason, 2
ECHL,Idaho Steelheads,2019-2020 Regular Season, 35
ECHL,Idaho Steelheads,2019-2020 Preseason, 2
ECHL,Idaho Steelheads,2018-2019 Postseason, 7
ECHL,Idaho Steelheads,2018-2019 Regular Season, 64
ECHL,Idaho Steelheads,2018-2019 Preseason, 3
ECHL,Idaho Steelheads,2017-2018 Regular Season, 40
ECHL,Idaho Steelheads,2017-2018 Preseason, 4
ECHL,Utah Grizzlies,2022-2023 Regular Season, 11
ECHL,Utah Grizzlies,2021-2022 Postseason, 5
ECHL,Utah Grizzlies,2021-2022 Regular Season, 36
ECHL,Utah Grizzlies,2021-2022 Preseason, 2
ECHL,Utah Grizzlies,2020-2021 Regular Season, 32
ECHL,Utah Grizzlies,2019-2020 Regular Season, 29
ECHL,Utah Grizzlies,2019-2020 Preseason, 2
ECHL,Utah Grizzlies,2018-2019 Postseason, 5
ECHL,Utah Grizzlies,2018-2019 Regular Season, 65
ECHL,Utah Grizzlies,2018-2019 Preseason, 3
ECHL,Toledo Walleye,2022-2023 Regular Season, 8
ECHL,Toledo Walleye,2021-2022 Postseason, 3
ECHL,Toledo Walleye,2021-2022 Regular Season, 27
ECHL,Toledo Walleye,2021-2022 Preseason, 1
ECHL,Toledo Walleye,2019-2020 Regular Season, 22
ECHL,Toledo Walleye,2019-2020 Preseason, 2
ECHL,Toledo Walleye,2018-2019 Postseason, 3
ECHL,Toledo Walleye,2018-2019 Regular Season, 26
ECHL,Toledo Walleye,2018-2019 Preseason, 2
ECHL,Toledo Walleye,2017-2018 Regular Season, 36
ECHL,Kalamazoo Wings,2022-2023 Regular Season, 11
ECHL,Kalamazoo Wings,2021-2022 Regular Season, 19
ECHL,Kalamazoo Wings,2021-2022 Preseason, 1
ECHL,Kalamazoo Wings,2019-2020 Regular Season, 28
ECHL,Kalamazoo Wings,2019-2020 Preseason, 2
ECHL,Kalamazoo Wings,2018-2019 Postseason, 2
ECHL,Kalamazoo Wings,2018-2019 Regular Season, 34
ECHL,Kalamazoo Wings,2018-2019 Preseason, 2
ECHL,Kalamazoo Wings,2017-2018 Regular Season, 21
ECHL,Kalamazoo Wings,2017-2018 Preseason, 2
ECHL,Greenville Swamp Rabbits,2022-2023 Regular Season, 16
ECHL,Greenville Swamp Rabbits,2021-2022 Regular Season, 32
ECHL,Greenville Swamp Rabbits,2020-2021 Regular Season, 17
ECHL,Greenville Swamp Rabbits,2019-2020 Regular Season, 15
ECHL,Greenville Swamp Rabbits,2018-2019 Regular Season, 37
ECHL,Greenville Swamp Rabbits,2018-2019 Preseason, 3
ECHL,Greenville Swamp Rabbits,2017-2018 Regular Season, 30
ECHL,Greenville Swamp Rabbits,2017-2018 Preseason, 2
ECHL,Greenville Swamp Rabbits,2016-2017 Postseason, 1
ECHL,Greenville Swamp Rabbits,2016-2017 Regular Season, 39
ECHL,Fort Wayne Komets,2022-2023 Regular Season, 13
ECHL,Fort Wayne Komets,2021-2022 Postseason, 1
ECHL,Fort Wayne Komets,2021-2022 Regular Season, 39
ECHL,Fort Wayne Komets,2020-2021 Postseason, 1
ECHL,Fort Wayne Komets,2020-2021 Regular Season, 37
ECHL,Fort Wayne Komets,2019-2020 Regular Season, 45
ECHL,Fort Wayne Komets,2019-2020 Preseason, 5
ECHL,Fort Wayne Komets,2018-2019 Regular Season, 41
ECHL,Fort Wayne Komets,2018-2019 Preseason, 3
ECHL,Fort Wayne Komets,2017-2018 Regular Season, 41
ECHL,Orlando Solar Bears,2022-2023 Regular Season, 17
ECHL,Orlando Solar Bears,2021-2022 Regular Season, 28
ECHL,Orlando Solar Bears,2021-2022 Preseason, 5
ECHL,Orlando Solar Bears,2020-2021 Regular Season, 18
ECHL,Orlando Solar Bears,2019-2020 Regular Season, 20
ECHL,Orlando Solar Bears,2018-2019 Regular Season, 39
ECHL,Orlando Solar Bears,2017-2018 Regular Season, 47
ECHL,Orlando Solar Bears,2017-2018 Preseason, 3
ECHL,Orlando Solar Bears,2016-2017 Postseason, 3
ECHL,Orlando Solar Bears,2016-2017 Regular Season, 27
ECHL,Indy Fuel,2022-2023 Regular Season, 14
ECHL,Indy Fuel,2021-2022 Regular Season, 36
ECHL,Indy Fuel,2021-2022 Preseason, 4
ECHL,Indy Fuel,2020-2021 Regular Season, 34
ECHL,Indy Fuel,2019-2020 Regular Season, 20
ECHL,Indy Fuel,2018-2019 Regular Season, 24
ECHL,Indy Fuel,2018-2019 Preseason, 3
ECHL,Indy Fuel,2017-2018 Regular Season, 40
ECHL,Indy Fuel,2017-2018 Preseason, 1
ECHL,Indy Fuel,2016-2017 Regular Season, 49
ECHL,Adirondack Thunder,2022-2023 Regular Season, 11
ECHL,Adirondack Thunder,2021-2022 Regular Season, 33
ECHL,Adirondack Thunder,2019-2020 Regular Season, 21
ECHL,Adirondack Thunder,2019-2020 Preseason, 3
ECHL,Adirondack Thunder,2018-2019 Postseason, 1
ECHL,Adirondack Thunder,2018-2019 Regular Season, 30
ECHL,Adirondack Thunder,2017-2018 Regular Season, 42
ECHL,Adirondack Thunder,2016-2017 Postseason, 5
ECHL,Adirondack Thunder,2016-2017 Regular Season, 41
ECHL,Adirondack Thunder,2015-2016 Postseason, 6
ECHL,Norfolk Admirals,2022-2023 Regular Season, 6
ECHL,Norfolk Admirals,2021-2022 Regular Season, 50
ECHL,Norfolk Admirals,2019-2020 Regular Season, 22
ECHL,Norfolk Admirals,2018-2019 Regular Season, 39
ECHL,Norfolk Admirals,2017-2018 Regular Season, 31
ECHL,Norfolk Admirals,2016-2017 Regular Season, 36
ECHL,Norfolk Admirals,2016-2017 Preseason, 2
ECHL,Norfolk Admirals,2015-2016 Regular Season, 59
ECHL,Norfolk Admirals,2015-2016 Preseason, 1
ECHL,Worcester Railers,2022-2023 Regular Season, 9
ECHL,Worcester Railers,2021-2022 Regular Season, 19
ECHL,Worcester Railers,2019-2020 Regular Season, 28
ECHL,Worcester Railers,2019-2020 Preseason, 1
ECHL,Worcester Railers,2018-2019 Regular Season, 49
ECHL,Worcester Railers,2017-2018 Regular Season, 45
ECHL,Worcester Railers,2017-2018 Preseason, 2
ECHL,Jacksonville IceMen,2022-2023 Regular Season, 11
ECHL,Jacksonville IceMen,2021-2022 Postseason, 1
ECHL,Jacksonville IceMen,2021-2022 Regular Season, 35
ECHL,Jacksonville IceMen,2020-2021 Regular Season, 34
ECHL,Jacksonville IceMen,2019-2020 Regular Season, 36
ECHL,Jacksonville IceMen,2018-2019 Postseason, 3
ECHL,Jacksonville IceMen,2018-2019 Regular Season, 43
ECHL,Jacksonville IceMen,2017-2018 Regular Season, 64
ECHL,Kansas City Mavericks,2022-2023 Regular Season, 14
ECHL,Kansas City Mavericks,2021-2022 Regular Season, 38
ECHL,Kansas City Mavericks,2020-2021 Regular Season, 14
ECHL,Kansas City Mavericks,2019-2020 Regular Season, 21
ECHL,Kansas City Mavericks,2019-2020 Preseason, 1
ECHL,Kansas City Mavericks,2018-2019 Postseason, 1
ECHL,Kansas City Mavericks,2018-2019 Regular Season, 28
ECHL,Kansas City Mavericks,2017-2018 Regular Season, 44
ECHL,Kansas City Mavericks,2017-2018 Preseason, 3
ECHL,Maine Mariners,2022-2023 Regular Season, 13
ECHL,Maine Mariners,2021-2022 Postseason, 1
ECHL,Maine Mariners,2021-2022 Regular Season, 21
ECHL,Maine Mariners,2019-2020 Regular Season, 17
ECHL,Maine Mariners,2019-2020 Preseason, 1
ECHL,Maine Mariners,2018-2019 Regular Season, 31
ECHL,Newfoundland Growlers,2022-2023 Regular Season, 9
ECHL,Newfoundland Growlers,2021-2022 Postseason, 5
ECHL,Newfoundland Growlers,2021-2022 Regular Season, 21
ECHL,Newfoundland Growlers,2019-2020 Regular Season, 10
ECHL,Newfoundland Growlers,2018-2019 Postseason, 3
ECHL,Newfoundland Growlers,2018-2019 Regular Season, 16
ECHL,Tulsa Oilers,2022-2023 Regular Season, 7
ECHL,Tulsa Oilers,2021-2022 Postseason, 1
ECHL,Tulsa Oilers,2021-2022 Regular Season, 12
ECHL,Tulsa Oilers,2021-2022 Preseason, 1
ECHL,Tulsa Oilers,2020-2021 Regular Season, 29
ECHL,Tulsa Oilers,2019-2020 Regular Season, 17
ECHL,Tulsa Oilers,2019-2020 Preseason, 2
ECHL,Tulsa Oilers,2018-2019 Postseason, 2
ECHL,Tulsa Oilers,2018-2019 Regular Season, 28
ECHL,Tulsa Oilers,2017-2018 Regular Season, 50
ECHL,Wichita Thunder,2022-2023 Regular Season, 13
ECHL,Wichita Thunder,2021-2022 Regular Season, 33
ECHL,Wichita Thunder,2021-2022 Preseason, 1
ECHL,Wichita Thunder,2020-2021 Regular Season, 28
ECHL,Wichita Thunder,2019-2020 Regular Season, 25
ECHL,Wichita Thunder,2019-2020 Preseason, 2
ECHL,Wichita Thunder,2018-2019 Regular Season, 39
ECHL,Wichita Thunder,2017-2018 Regular Season, 62
ECHL,Wichita Thunder,2016-2017 Regular Season, 53
ECHL,Wichita Thunder,2016-2017 Preseason, 1
ECHL,Rapid City Rush,2022-2023 Regular Season, 12
ECHL,Rapid City Rush,2021-2022 Postseason, 2
ECHL,Rapid City Rush,2021-2022 Regular Season, 27
ECHL,Rapid City Rush,2020-2021 Regular Season, 32
ECHL,Rapid City Rush,2019-2020 Regular Season, 34
ECHL,Rapid City Rush,2018-2019 Regular Season, 81
ECHL,Rapid City Rush,2017-2018 Regular Season, 53
ECHL,Rapid City Rush,2017-2018 Preseason, 4
ECHL,Rapid City Rush,2016-2017 Regular Season, 39
ECHL,Rapid City Rush,2016-2017 Preseason, 2
ECHL,Allen Americans,2022-2023 Regular Season, 15
ECHL,Allen Americans,2021-2022 Regular Season, 38
ECHL,Allen Americans,2020-2021 Regular Season, 41
ECHL,Allen Americans,2019-2020 Regular Season, 21
ECHL,Allen Americans,2019-2020 Preseason, 1
ECHL,Allen Americans,2018-2019 Regular Season, 42
ECHL,Allen Americans,2017-2018 Regular Season, 55
ECHL,Allen Americans,2017-2018 Preseason, 3
ECHL,Allen Americans,2016-2017 Postseason, 2
ECHL,Allen Americans,2016-2017 Regular Season, 76
ECHL,Iowa Heartlanders,NULL,NULL
ECHL,Trois-Rivieres Lions,NULL,NULL
ECHL,Savannah Ghost Pirates,NULL,NULL
WHL,Brandon Wheat Kings,2022-2023 Regular Season, 18
WHL,Brandon Wheat Kings,2022-2023 Preseason, 1
WHL,Brandon Wheat Kings,2021-2022 Regular Season, 37
WHL,Brandon Wheat Kings,2020-2021 Regular Season, 5
WHL,Brandon Wheat Kings,2019-2020 Regular Season, 24
WHL,Brandon Wheat Kings,2018-2019 Regular Season, 17
WHL,Brandon Wheat Kings,2018-2019 Preseason, 1
WHL,Brandon Wheat Kings,2017-2018 Postseason, 2
WHL,Brandon Wheat Kings,2017-2018 Regular Season, 21
WHL,Brandon Wheat Kings,2017-2018 Preseason, 2
WHL,Calgary Hitmen,2022-2023 Regular Season, 10
WHL,Calgary Hitmen,2022-2023 Preseason, 1
WHL,Calgary Hitmen,2021-2022 Regular Season, 22
WHL,Calgary Hitmen,2020-2021 Regular Season, 7
WHL,Calgary Hitmen,2019-2020 Regular Season, 19
WHL,Calgary Hitmen,2018-2019 Postseason, 3
WHL,Calgary Hitmen,2018-2019 Regular Season, 24
WHL,Calgary Hitmen,2018-2019 Preseason, 1
WHL,Calgary Hitmen,2017-2018 Regular Season, 19
WHL,Calgary Hitmen,2017-2018 Preseason, 2
WHL,Everett Silvertips,2022-2023 Regular Season, 10
WHL,Everett Silvertips,2021-2022 Postseason, 4
WHL,Everett Silvertips,2021-2022 Regular Season, 25
WHL,Everett Silvertips,2020-2021 Regular Season, 8
WHL,Everett Silvertips,2019-2020 Regular Season, 25
WHL,Everett Silvertips,2019-2020 Preseason, 2
WHL,Everett Silvertips,2018-2019 Postseason, 4
WHL,Everett Silvertips,2018-2019 Regular Season, 27
WHL,Everett Silvertips,2018-2019 Preseason, 3
WHL,Everett Silvertips,2017-2018 Postseason, 1
WHL,Kamloops Blazers,2022-2023 Regular Season, 18
WHL,Kamloops Blazers,2021-2022 Postseason, 3
WHL,Kamloops Blazers,2021-2022 Regular Season, 28
WHL,Kamloops Blazers,2020-2021 Regular Season, 13
WHL,Kamloops Blazers,2019-2020 Regular Season, 40
WHL,Kamloops Blazers,2019-2020 Preseason, 1
WHL,Kamloops Blazers,2018-2019 Postseason, 1
WHL,Kamloops Blazers,2018-2019 Regular Season, 38
WHL,Kamloops Blazers,2017-2018 Regular Season, 44
WHL,Kamloops Blazers,2016-2017 Postseason, 1
WHL,Kelowna Rockets,2022-2023 Regular Season, 15
WHL,Kelowna Rockets,2021-2022 Regular Season, 44
WHL,Kelowna Rockets,2020-2021 Regular Season, 12
WHL,Kelowna Rockets,2019-2020 Regular Season, 24
WHL,Kelowna Rockets,2019-2020 Preseason, 1
WHL,Kelowna Rockets,2018-2019 Regular Season, 29
WHL,Kelowna Rockets,2018-2019 Preseason, 1
WHL,Kelowna Rockets,2017-2018 Regular Season, 34
WHL,Kelowna Rockets,2016-2017 Postseason, 1
WHL,Kelowna Rockets,2016-2017 Regular Season, 44
WHL,Lethbridge Hurricanes,2022-2023 Regular Season, 6
WHL,Lethbridge Hurricanes,2021-2022 Regular Season, 20
WHL,Lethbridge Hurricanes,2020-2021 Regular Season, 9
WHL,Lethbridge Hurricanes,2019-2020 Regular Season, 25
WHL,Lethbridge Hurricanes,2019-2020 Preseason, 1
WHL,Lethbridge Hurricanes,2018-2019 Postseason, 3
WHL,Lethbridge Hurricanes,2018-2019 Regular Season, 32
WHL,Lethbridge Hurricanes,2018-2019 Preseason, 3
WHL,Lethbridge Hurricanes,2017-2018 Postseason, 5
WHL,Lethbridge Hurricanes,2017-2018 Regular Season, 33
WHL,Medicine Hat Tigers,2022-2023 Regular Season, 13
WHL,Medicine Hat Tigers,2021-2022 Regular Season, 29
WHL,Medicine Hat Tigers,2020-2021 Regular Season, 6
WHL,Medicine Hat Tigers,2019-2020 Regular Season, 19
WHL,Medicine Hat Tigers,2018-2019 Postseason, 2
WHL,Medicine Hat Tigers,2018-2019 Regular Season, 10
WHL,Medicine Hat Tigers,2017-2018 Postseason, 1
WHL,Medicine Hat Tigers,2017-2018 Regular Season, 18
WHL,Medicine Hat Tigers,2016-2017 Postseason, 2
WHL,Medicine Hat Tigers,2016-2017 Regular Season, 36
WHL,Moose Jaw Warriors,2022-2023 Regular Season, 11
WHL,Moose Jaw Warriors,2021-2022 Postseason, 2
WHL,Moose Jaw Warriors,2021-2022 Regular Season, 24
WHL,Moose Jaw Warriors,2020-2021 Regular Season, 7
WHL,Moose Jaw Warriors,2019-2020 Regular Season, 23
WHL,Moose Jaw Warriors,2018-2019 Postseason, 1
WHL,Moose Jaw Warriors,2018-2019 Regular Season, 16
WHL,Moose Jaw Warriors,2018-2019 Preseason, 1
WHL,Moose Jaw Warriors,2017-2018 Regular Season, 22
WHL,Moose Jaw Warriors,2016-2017 Regular Season, 34
WHL,Portland Winterhawks,2022-2023 Regular Season, 7
WHL,Portland Winterhawks,2021-2022 Postseason, 2
WHL,Portland Winterhawks,2021-2022 Regular Season, 20
WHL,Portland Winterhawks,2020-2021 Regular Season, 15
WHL,Portland Winterhawks,2019-2020 Regular Season, 30
WHL,Portland Winterhawks,2019-2020 Preseason, 2
WHL,Portland Winterhawks,2018-2019 Regular Season, 31
WHL,Portland Winterhawks,2018-2019 Preseason, 3
WHL,Portland Winterhawks,2017-2018 Postseason, 3
WHL,Portland Winterhawks,2017-2018 Regular Season, 33
WHL,Prince Albert Raiders,2022-2023 Regular Season, 16
WHL,Prince Albert Raiders,2022-2023 Preseason, 1
WHL,Prince Albert Raiders,2021-2022 Regular Season, 18
WHL,Prince Albert Raiders,2020-2021 Regular Season, 16
WHL,Prince Albert Raiders,2019-2020 Regular Season, 16
WHL,Prince Albert Raiders,2018-2019 Regular Season, 19
WHL,Prince Albert Raiders,2018-2019 Preseason, 1
WHL,Prince Albert Raiders,2017-2018 Regular Season, 35
WHL,Prince Albert Raiders,2017-2018 Preseason, 5
WHL,Prince Albert Raiders,2016-2017 Regular Season, 43
WHL,Prince George Cougars,2022-2023 Regular Season, 26
WHL,Prince George Cougars,2021-2022 Postseason, 2
WHL,Prince George Cougars,2021-2022 Regular Season, 35
WHL,Prince George Cougars,2021-2022 Preseason, 6
WHL,Prince George Cougars,2020-2021 Regular Season, 6
WHL,Prince George Cougars,2019-2020 Regular Season, 11
WHL,Prince George Cougars,2019-2020 Preseason, 1
WHL,Prince George Cougars,2018-2019 Regular Season, 28
WHL,Prince George Cougars,2018-2019 Preseason, 1
WHL,Prince George Cougars,2017-2018 Regular Season, 40
WHL,Red Deer Rebels,2022-2023 Regular Season, 14
WHL,Red Deer Rebels,2021-2022 Regular Season, 30
WHL,Red Deer Rebels,2020-2021 Regular Season, 18
WHL,Red Deer Rebels,2019-2020 Regular Season, 38
WHL,Red Deer Rebels,2018-2019 Regular Season, 27
WHL,Red Deer Rebels,2018-2019 Preseason, 1
WHL,Red Deer Rebels,2017-2018 Postseason, 3
WHL,Red Deer Rebels,2017-2018 Regular Season, 32
WHL,Red Deer Rebels,2017-2018 Preseason, 2
WHL,Red Deer Rebels,2016-2017 Postseason, 1
WHL,Regina Pats,2022-2023 Regular Season, 20
WHL,Regina Pats,2022-2023 Preseason, 1
WHL,Regina Pats,2021-2022 Regular Season, 31
WHL,Regina Pats,2020-2021 Regular Season, 9
WHL,Regina Pats,2019-2020 Regular Season, 26
WHL,Regina Pats,2018-2019 Regular Season, 21
WHL,Regina Pats,2018-2019 Preseason, 3
WHL,Regina Pats,2017-2018 Regular Season, 48
WHL,Regina Pats,2017-2018 Preseason, 8
WHL,Regina Pats,2016-2017 Regular Season, 32
WHL,Saskatoon Blades,2022-2023 Regular Season, 12
WHL,Saskatoon Blades,2022-2023 Preseason, 2
WHL,Saskatoon Blades,2021-2022 Postseason, 2
WHL,Saskatoon Blades,2021-2022 Regular Season, 12
WHL,Saskatoon Blades,2020-2021 Regular Season, 6
WHL,Saskatoon Blades,2019-2020 Regular Season, 20
WHL,Saskatoon Blades,2018-2019 Postseason, 1
WHL,Saskatoon Blades,2018-2019 Regular Season, 28
WHL,Saskatoon Blades,2018-2019 Preseason, 1
WHL,Saskatoon Blades,2017-2018 Regular Season, 36
WHL,Seattle Thunderbirds,2022-2023 Regular Season, 20
WHL,Seattle Thunderbirds,2021-2022 Regular Season, 33
WHL,Seattle Thunderbirds,2020-2021 Regular Season, 13
WHL,Seattle Thunderbirds,2019-2020 Regular Season, 30
WHL,Seattle Thunderbirds,2019-2020 Preseason, 1
WHL,Seattle Thunderbirds,2018-2019 Regular Season, 48
WHL,Seattle Thunderbirds,2018-2019 Preseason, 4
WHL,Seattle Thunderbirds,2017-2018 Regular Season, 36
WHL,Seattle Thunderbirds,2017-2018 Preseason, 4
WHL,Seattle Thunderbirds,2016-2017 Regular Season, 26
WHL,Spokane Chiefs,2022-2023 Regular Season, 16
WHL,Spokane Chiefs,2021-2022 Postseason, 1
